recipe_id,ingredient_id,quantity,unit
3526,859, 1/2,cup
3526,760, 1/2,cup
3526,127,1,tsp
3526,111, 1/2,tsp
3526,432, 1/2,tbsp
3526,17, , 
3526,859, , 
3526,73, , 
3527,859, 1/4,cup
3527,870, 1/4,cup
3527,73,1,tsp
3527,108, 1/2,cup
3527,412,1,tsp
3528,859,1,cup
3528,115, 1/4,cup
3528,17, , 
3528,115, , 
3529,859, 1/2,cup
3529,507, 1/2,cup
3529,334,3,tbsp
3529,1440, 1/2,cup
3529,109, 1/2,cup
3529,62,4,tbsp
3529,183,1 1/2,tbsp
3529,109, 1/2,tsp
3530,34809,5,cups
3530,26,2,tbsp
3530,51,1,tsp
3530,329,6, 
3530,12, 1/4,tsp
3530,736,2,tbsp
3530,8, 1/2,tsp
3530,15,1,tsp
3530,17, , 
3530,34818, 1/4,cup
3531,859, 1/2,cup
3531,73,2 1/2,tbsp
3531,412,2,tbsp
3532,34822, 1/4,cup
3532,836, 1/2,cup
3532,722, 1/2,cup
3532,237, 1/2,cup
3532,665, 1/2,cup
3532,452, 1/2,cup
3532,128, 1/4,cup
3532,133,2,tsp
3532,161, 1/2,tsp
3532,235, 1/4,tsp
3532,42, 1/4,tsp
3532,629, , 
3532,34834,1,tsp
3533,86,1,tsp
3533,235,1,tsp
3533,432,1,tsp
3533,34838,2,tsp
3533,201, , 
3533,17, , 
3533,859,1,cup
3533,26, , 
3533,47,1,tbsp
3534,859,1,cup
3534,114,1 1/2,cups
3534,86,1,tsp
3534,235,1, 
3534,432,1,tsp
3534,35,1,tsp
3534,26,1,tsp
3534,17, , 
3534,47,1,tbsp
3534,1413,1,tsp
3535,86,1,tsp
3535,235,1,tsp
3535,432,1,tsp
3535,1074,2,tsp
3535,201, , 
3535,17, , 
3535,859,1,cup
3535,26, , 
3535,47,1,tbsp
3536,859,1,cup
3536,337,1,cup
3536,40, 1/2,cup
3536,47, 1/4,cup
3536,41,1,tsp
3536,232,1,tbsp
3536,17, , 
3536,859, , 
3536,26,1 1/2,tsp
3537,859, 1/2,cup
3537,40, 1/4,cup
3537,232,2,tsp
3537,17, , 
3537,26, 3/4,tsp
3537,859, , 
3538,859, 3/4,cup
3538,354, 1/2,cup
3538,111,1,tsp
3538,126,1,tsp
3538,17, , 
3538,26, 1/2,tsp
3538,26,1,tsp
3539,34885, 1/2,cup
3539,456,3, 
3539,22, , 
3539,17, , 
3539,34889,1 1/2,cups
3539,859,2,cups
3539,17, , 
3539,1495,1,cup
3539,1027, 3/4,cup
3539,36, 3/4,cup
3539,97, 1/4,cup
3539,41, 1/2,tsp
3539,17, , 
3539,26,1,tbsp
3540,859, 1/4,cup
3540,73,1,tsp
3540,446,2, 
3541,859,1,cup
3541,148, 1/2,cup
3541,41,1,tsp
3541,26,1,tbsp
3541,17, , 
3541,859, , 
3541,26, , 
3541,116, , 
3542,859,1,cup
3542,1582, 1/2,cup
3542,41,1,tsp
3542,26,1,tbsp
3542,17, , 
3542,859, , 
3542,26, , 
3542,116, , 
3543,859,1,cup
3543,148, 1/2,cup
3543,111, 1/4,tsp
3543,26,1,tsp
3543,17, , 
3543,859, , 
3543,26,1,tsp
3544,2687, 1/2,tbsp
3544,2522, 1/2,tbsp
3544,446,2, 
3545,859,1,cup
3545,17, , 
3546,859, 1/4,cup
3546,115, 1/4,cup
3546,432, 1/2,tbsp
3546,2349, 1/2,tsp
3546,17, , 
3546,109,1,tbsp
3547,859, 1/2,cup
3547,115, 1/2,cup
3547,432,1,tbsp
3547,137, 1/2,tsp
3547,253,1,tsp
3547,26,2,tsp
3547,17, , 
3547,115, , 
3548,859,1,cup
3548,26,2,tsp
3548,51,1,tsp
3548,85,1,tsp
3548,12, 1/4,tsp
3548,329,5 to 6, 
3548,40, 1/2,cup
3548,393, 1/2,cup
3548,44, 1/2,cup
3548,253,2,tsp
3548,47,2,tbsp
3548,17, , 
3548,161,1 1/2,tbsp
3549,859, 1/2,cup
3549,115, 1/4,cup
3549,29, 1/2,tsp
3549,17, , 
3549,115, , 
3549,26,1,tsp
3549,309,1,cup
3549,96, 1/2,cup
3549,1225, 1/2,cup
3549,254, 1/2,cup
3549,47,1,tbsp
3549,15, 1/2,tsp
3549,17, , 
3549,26,1,tsp
3549,1314,8,tsp
3550,859, 1/2,cup
3550,760, 1/2,cup
3550,148, 1/2,cup
3550,41,1,tsp
3550,15, 1/2,tsp
3550,8, 1/4,tsp
3550,347, 1/2,tsp
3550,268, 1/2,tsp
3550,26,1,tsp
3550,17, , 
3550,859, , 
3550,26,2 1/2,tsp
3551,859,1,cup
3551,2047, 1/2,cup
3551,870, 1/4,cup
3551,1176,1,tbsp
3551,34988,1,tbsp
3551,330,1,tsp
3551,22, 1/2,tsp
3551,1310, 1/4,cup
3551,133, 1/4,cup
3551,169,2,tbsp
3551,17, 1/2,tsp
3551,941, 1/2,tsp
3551,172, 1/2,tsp
3551,171, 1/2,tsp
3551,1176, 1/2,tsp
3552,26,1,tbsp
3552,240, 1/2,cup
3552,58,2,tsp
3552,582,1,tsp
3552,35003, 1/4,cup
3552,239, 1/2,cup
3552,35005, 1/2,cup
3552,35006, 1/2,cup
3552,35007,1,cup
3552,35008,01-Feb, 
3552,244, 1/2,cup
3552,151, 1/2,cup
3552,375,2 1/2,tsp
3552,22,1,tsp
3552,17, , 
3553,256, 1/2,cup
3553,660, 1/2,cup
3553,640, 1/2,cup
3553,238, 1/2,cup
3553,35018, 1/2,cup
3553,140, 1/2,cup
3553,257, 1/4,cup
3553,806,2,tbsp
3553,17, , 
3553,35023,8, 
3553,109, , 
3553,296,8,tbsp
3553,258, , 
3554,35027,1, 
3554,26,1,tsp
3554,31,3,tbsp
3555,66,2,cups
3555,27,1 1/4,cups
3555,347,1 1/2,tbsp
3555,41,2,tsp
3555,8, 1/2,tsp
3555,15,1,tsp
3555,17, , 
3555,47, 1/4,cup
3555,26, , 
3555,1065,4, 
3555,257, , 
3555,907, , 
3556,71,1,cup
3556,59, 1/2,cup
3556,66, 1/2,cup
3556,659, 1/2,cup
3556,645, 1/2,cup
3556,26,1,tbsp
3556,39,1,tsp
3556,58,2,tsp
3556,278,1,tsp
3556,8, 1/2,tsp
3556,15,1,tsp
3556,347, 1/2,tsp
3556,268, 1/2,tsp
3556,46,1,tsp
3556,258,1 1/2,tbsp
3556,17, , 
3557,911,6, 
3557,363,3,tbsp
3557,256, 1/4,cup
3557,96, 1/4,cup
3557,296, 1/4,cup
3557,115,1,cup
3557,26,1,tsp
3557,17, 1/2,tsp
3557,115, , 
3557,71, 1/2,cup
3557,1212, 1/2,cup
3557,36, 1/4,cup
3557,41,1,tsp
3557,52,1,tsp
3557,26,2,tsp
3557,17, , 
3557,26,2,tsp
3558,910,2 1/4,cups
3558,47, 1/4,cup
3558,228, 1/4,tsp
3558,427, 1/4,cup
3558,17, , 
3558,71, 3/4,cup
3558,26,2,tsp
3558,126,1,tsp
3558,127,1,tsp
3558,15,1,tsp
3558,8, 1/2,tsp
3558,53, 3/4,cup
3558,41,1 1/2,tsp
3558,17, , 
3558,1836, 1/4,cup
3559,71, 1/2,cup
3559,26,1,tbsp
3559,58,1,tsp
3559,52, 1/2,tsp
3559,8, 1/2,tsp
3559,15,1,tsp
3559,53, 3/4,cup
3559,41,1,tsp
3559,17, , 
3559,54, 1/4,cup
3559,22, 1/4,tsp
3559,35101,3,cups
3559,73,2,tbsp
3559,81,2, 
3559,79,2, 
3559,177,1, 
3559,305,2, 
3559,36,1,tbsp
3559,47,3,tbsp
3559,17, , 
3559,73,2,tsp
3559,108,2,tbsp
3560,1495, 3/4,cup
3560,40, 1/2,cup
3560,47,2,tbsp
3560,41,1,tsp
3560,58,1,tbsp
3560,161, 1/2,tbsp
3560,17, , 
3560,26, , 
3560,72,1,cup
3560,305,2, 
3560,79,2, 
3560,17, , 
3560,53,2,cups
3560,26,2,tbsp
3560,40, 1/2,cup
3560,126,1,tsp
3560,127,1,tsp
3560,8, 1/2,tsp
3560,15,1,tsp
3560,46,1,tsp
3560,17, , 
3560,22, 1/2,tsp
3560,107,2,tbsp
3560,108,2,tbsp
3560,228, , 
3560,36,1,tbsp
3561,26,2,tbsp
3561,250, 3/4,cup
3561,111,2,tsp
3561,127,1 1/2,tsp
3561,1740,2,tsp
3561,35143,2,tsp
3561,71,2,cups
3561,53,1,cup
3561,75,1,tsp
3561,68, 1/2,tsp
3561,17, , 
3561,47, 1/4,cup
3562,943,3, 
3562,8, 1/2,tsp
3562,39,2,tsp
3562,85,2,tsp
3562,35154,4, 
3562,329,12, 
3562,12, 1/4,tsp
3562,93,2,tbsp
3562,26,2,tsp
3562,17, , 
3562,47, 1/4,cup
3563,35161, 1/2,cup
3563,47,1,cup
3563,615,2, 
3563,268,1,tsp
3563,22,1,tbsp
3563,17, , 
3564,35167,1,cup
3564,40, 1/4,cup
3564,86,1,tsp
3564,15,1,tsp
3564,137, 1/4,tsp
3564,246,2,tbsp
3564,17, , 
3564,26, , 
3564,73,3,tbsp
3564,280,3, 
3564,79,3, 
3564,177,25,mm
3564,35179,1,cup
3564,15,1,tsp
3564,17, , 
3564,573,1,cup
3564,107,6,tbsp
3564,108,4,tsp
3564,22, , 
3564,107,2,tsp
3565,1483,1,cup
3565,36, 1/4,cup
3565,22, 1/2,cup
3565,268, 1/2,tsp
3565,75, 1/2,tsp
3565,2515,2, 
3565,17, , 
3566,40, 1/2,cup
3566,518, 1/2,cup
3566,53, 1/2,cup
3566,161, 1/2,tbsp
3566,17, , 
3566,47,2,tbsp
3567,53,2,cups
3567,347,1,tbsp
3567,1164,10, 
3567,26,4,tbsp
3567,58,1,tbsp
3567,52,1,tsp
3567,41,1,tbsp
3567,17, , 
3567,278,1,tsp
3567,46,1,tsp
3568,53,2,cups
3568,347,1,tbsp
3568,1164,10, 
3568,26,4,tbsp
3568,58,1,tbsp
3568,52,1,tsp
3568,41,1,tbsp
3568,17, , 
3568,278,1,tsp
3568,46,1,tsp
3568,696,2,cups
3568,26,1 1/2,tbsp
3568,66, 1/2,cup
3568,659, 1/2,cup
3568,17, , 
3569,149,1 1/2,cups
3569,40, 3/4,cup
3569,58,2,tsp
3569,52,1,tsp
3569,55,1,tsp
3569,8, , 
3569,15, 3/4,tsp
3569,46, 1/2,tsp
3569,278, 1/2,tsp
3569,351,4,tbsp
3569,659, 1/4,cup
3569,107,1,tbsp
3569,22, , 
3569,26,2,tbsp
3569,17, , 
3569,47,2,tbsp
3570,966,10, 
3570,347,1,tbsp
3570,26,2 1/2,tbsp
3570,58,2,tbsp
3570,41,1,tbsp
3570,53,2 1/2,cups
3570,351, 1/4,cup
3570,278,1,tsp
3570,46,1,tsp
3570,17, , 
3570,149,1 1/2,cups
3570,26, , 
3570,26,1,tbsp
3570,40, 1/2,cup
3570,55,1,tsp
3570,15,1,tsp
3570,8, 1/4,tsp
3570,46, 1/2,tsp
3570,278, 1/4,tsp
3570,659, 1/2,cup
3570,17, , 
3570,22, , 
3570,107, 1/2,cup
3570,47,1,tbsp
3571,59,1 1/2,cups
3571,14,5, 
3571,347,2,tsp
3571,73,2,tbsp
3571,126, 1/2,tsp
3571,127,1,tsp
3571,278,1,tsp
3571,237, 3/4,cup
3571,53,2,cups
3571,22,1,tsp
3571,17, , 
3571,47,2,tbsp
3572,149,1 1/2,cups
3572,26, , 
3572,26,1,tbsp
3572,40, 1/2,cup
3572,35281,1,recipe
3572,55,1,tsp
3572,8, 1/4,tsp
3572,15,1,tsp
3572,46, 1/2,tsp
3572,278, 1/4,tsp
3572,659, 1/2,cup
3572,17, , 
3572,22, , 
3572,107, 1/2,cup
3572,47,1,tbsp
3573,94,3,tbsp
3573,35293, 1/2,cup
3573,91,3, 
3573,347,1,tsp
3573,52,1,tsp
3573,8, 1/4,tsp
3573,46, 1/2,tsp
3573,93, 1/2,cup
3573,329,4, 
3573,853, 1/2,tsp
3573,35302,1 1/2,cups
3573,66, 1/4,cup
3573,17, , 
3573,94,2,tsp
3573,51, 1/2,tsp
3573,329,2, 
3573,655,2,tbsp
3573,93,1,tbsp
3573,234,1, 
3574,1481,1,cup
3574,347,1,tbsp
3574,11,1,tsp
3574,1164,5, 
3574,93, 3/4,cup
3574,26,1 1/2,tbsp
3574,40, 1/2,cup
3574,53,1,cup
3574,8, 1/4,tsp
3574,17, , 
3574,51, 1/2,tsp
3574,234,1, 
3574,329,5, 
3575,1123,4,cups
3575,26,2,tsp
3575,39,1,tsp
3575,11,1,tsp
3575,13,1,tsp
3575,9, 1/4,tsp
3575,12, , 
3575,40, 1/2,cup
3575,8, 1/2,tsp
3575,15, 1/4,tsp
3575,17, , 
3575,68,2,tsp
3575,315, , 
3576,1123,4,cups
3576,26,2,tbsp
3576,39,1,tsp
3576,11,1,tsp
3576,13, 1/2,tsp
3576,9, 1/4,tsp
3576,12, 1/4,tsp
3576,40, 1/2,cup
3576,8, 1/2,tsp
3576,15,2,tsp
3576,68,2,tsp
3576,17, , 
3576,47,2,tbsp
3577,1123,2,cups
3577,73,1,tsp
3577,39,1,tsp
3577,41,2,tsp
3577,22,1,tsp
3577,54,1 1/2,cups
3577,108,2,tbsp
3577,17, , 
3577,701,1,tbsp
3577,47,2,tsp
3578,360,1 1/2,cups
3578,73,1,tbsp
3578,178,1, 
3578,177,1, 
3578,79,2, 
3578,280,2, 
3578,13, 1/2,tsp
3578,51, 1/4,tsp
3578,9, 1/4,tsp
3578,12, , 
3578,15, 3/4,tsp
3578,55,1,tsp
3578,8, 1/4,tsp
3578,53,2,tbsp
3578,17, , 
3578,35,1,tbsp
3578,68, 1/2,tsp
3578,1705, , 
3579,35378,1,cup
3579,354,1,cup
3579,115,1,cup
3579,15,1,tsp
3579,8, 1/4,tsp
3579,17, , 
3579,115, , 
3579,26,1 1/4,tsp
3580,2717,1,cup
3580,354, 1/2,cup
3580,115,1,cup
3580,15,1,tsp
3580,8, 1/4,tsp
3580,17, , 
3580,115, , 
3580,26, , 
3581,35394,1,cup
3581,39, 1/2,tsp
3581,40, 1/3,cup
3581,35397,12, 
3581,998,2, 
3581,53, 1/2,cup
3581,816,2,tsp
3581,15,1,tsp
3581,68,1,tsp
3581,8, 1/4,tsp
3581,34,2,tsp
3581,268,1,tsp
3581,26,1,tsp
3581,17, , 
3582,850,2,cups
3582,284,1, 
3582,26,1,tsp
3582,990, 1/3,cup
3582,64,2,tsp
3582,46, 1/4,tsp
3582,15, 1/2,tsp
3582,55, 1/2,tsp
3582,278, 1/2,tsp
3582,107,1,tbsp
3582,17, , 
3582,47,2,tbsp
3583,149,1 1/2,cups
3583,26, , 
3583,109,2,tbsp
3583,315,1,tsp
3583,35424,1,tsp
3583,53,1 1/2,cups
3583,15,1 1/2,tsp
3583,107, 1/4,cup
3583,278,1,tsp
3583,17, , 
3583,211, 1/4,tsp
3583,67, 1/4,tsp
3583,22, 1/2,tsp
3583,47,2,tbsp
3584,149,1 1/2,cups
3584,26, , 
3584,109,2,tbsp
3584,347,1,tsp
3584,348,1,tsp
3584,53,1 1/2,cups
3584,15,1 1/2,tsp
3584,69, 1/4,cup
3584,278,1,tsp
3584,17, , 
3584,211, 1/4,tsp
3584,67, 1/4,tsp
3584,22, 1/2,tsp
3584,47,2,tbsp
3585,344,2,tsp
3585,64,2,tsp
3585,40, 1/2,cup
3585,8, 1/4,tsp
3585,55,1,tsp
3585,15,1,tsp
3585,46,1,tsp
3585,278,1,tsp
3585,35456, 1/2,cup
3585,659, 1/4,cup
3585,1977,1,cup
3585,22, 1/2,tsp
3585,511,2,tbsp
3585,17, , 
3585,47,2,tbsp
3586,276,2,cups
3586,27,5,tbsp
3586,73,2,tsp
3586,39, 1/2,tsp
3586,51, 1/2,tsp
3586,12,2, 
3586,329,5, 
3586,17, , 
3586,86,1,tsp
3586,22,2,tbsp
3586,47,2,tbsp
3586,2473, , 
3586,2474, , 
3586,2475, , 
3587,1841,1,cup
3587,93,5,tbsp
3587,39,1,tsp
3587,41,2,tsp
3587,47,2,tbsp
3587,87,2,tbsp
3587,26,1,tbsp
3587,17, , 
3587,95, , 
3587,606, , 
3588,35487,1,tbsp
3588,57, 3/4,cup
3588,36,1,tbsp
3588,161,1,tbsp
3588,582,1,tsp
3588,169,1,tbsp
3588,75, , 
3589,35494,1 1/2,cups
3589,93, 1/2,cup
3589,126, 1/2,tsp
3589,111,1,tsp
3589,8, , 
3589,17, , 
3589,26,2,tsp
3589,39,1,tsp
3589,14,2, 
3589,329,2 to 3, 
3589,538, 1/4,cup
3590,88,1,cup
3590,85,2,tbsp
3590,39, 1/2,tsp
3590,12, , 
3590,232, 1/2,tsp
3590,187, 1/2,tbsp
3590,17, , 
3590,26, , 
3591,26,2,tsp
3591,51, 1/2,tsp
3591,9, , 
3591,39, 1/2,tsp
3591,329,8, 
3591,12, 1/4,tsp
3591,8, 1/4,tsp
3591,17, , 
3591,34, 1/2,tsp
3591,412,1 1/2,tbsp
3591,93,3,tbsp
3591,41,1 1/2,tsp
3591,47, 1/2,tbsp
3591,52,1,tsp
3591,1483,5,tbsp
3591,47,1,tbsp
3592,35529, 1/2,cup
3592,47, 1/2,cup
3592,36, 1/2,cup
3592,41,1,tsp
3592,268, 1/2,tsp
3592,75, 1/2,tsp
3592,22,1,tbsp
3592,17, , 
3593,18,2, 
3593,62, 3/4,cup
3593,268,1,tsp
3593,75,1,tsp
3593,754, 1/4,tsp
3593,17, , 
3594,21,1,cup
3594,11, 1/2,tsp
3594,13, 1/4,tsp
3594,34,3,tsp
3594,15,1,tsp
3594,8, 1/4,tsp
3594,22, 1/3,cup
3594,26,2,tbsp
3594,17, , 
3595,743,1, 
3595,1602,1, 
3595,122,2,tbsp
3595,745, , 
3595,228, , 
3595,751,2 to 3, 
3596,106,2,cups
3596,436, 1/4,cup
3596,22,1,cup
3596,73, , 
3597,35562, 1/2,cup
3597,122, 1/4,cup
3597,177,25,mm
3597,79,2, 
3597,280,2, 
3597,39,1,tsp
3597,258,2,tbsp
3597,8, , 
3597,15, 1/2,tsp
3597,108, 3/4,cup
3597,22,2,tsp
3597,47,2,tbsp
3597,26,2,tbsp
3597,17, , 
3597,122,2,tbsp
3597,702,1, 
3597,926,1,cup
3598,118, 1/2,cup
3598,837, 1/2,cup
3598,22, 1/3,cup
3598,211, , 
3598,228, , 
3598,73,2,tbsp
3599,35585, 1/2,cup
3599,392, 1/2,cup
3599,73,2,tbsp
3599,22,5,tbsp
3599,211, 1/4,tsp
3599,228, , 
3600,106,1,cup
3600,93,1,cup
3600,22, 3/4,cup
3600,211, 1/4,tsp
3600,228, , 
3600,73,4,tbsp
3600,106,4 to 6, 
3601,106, 3/4,cup
3601,73,1,tbsp
3601,44,1 1/4,cups
3601,53,2,cups
3601,106, 1/4,cup
3601,26,1,tbsp
3601,178,1, 
3601,127,1,tsp
3601,126, 1/2,tsp
3601,15, 1/2,tsp
3601,46, 1/2,tsp
3601,278,1,tsp
3601,17, , 
3601,107,1,tbsp
3602,118, 1/3,cup
3602,76, 1/3,cup
3602,73, 1/2,cup
3602,211, 1/2,tsp
3602,22, 3/4,cup
3602,73,3 1/2,cups
3603,744,1,recipe
3603,1602,1,recipe
3603,73, , 
3603,746,4, 
3604,118, 3/4,cup
3604,230, 1/3,cup
3604,35624,3, 
3604,228, 1/4,tsp
3604,108,2 to 3,tbsp
3604,209,2, 
3605,122,1,cup
3605,22, 1/2,cup
3605,211, 1/2,tsp
3605,73, , 
3606,24,2,cups
3606,2152,6,tbsp
3606,45, , 
3606,2627, , 
3606,17, , 
3607,35637,1,cup
3607,26,1,tbsp
3607,261,1, 
3607,177,12,mm
3607,51, 1/2,tsp
3607,39, 1/2,tsp
3607,12, , 
3607,329,6 to 8, 
3607,86, 1/2,tsp
3607,8, 1/4,tsp
3607,15, 1/2,tsp
3607,412,1,tbsp
3607,17, , 
3607,161,1,tsp
3607,47,1,tbsp
3608,35652,1 1/4,cups
3608,26, 1/2,tbsp
3608,51, 1/2,tsp
3608,39, 1/2,tsp
3608,329,3, 
3608,12, 1/4,tsp
3608,40,2,tbsp
3608,52, 1/2,tsp
3608,58, 1/2,tsp
3608,8, 1/4,tsp
3608,53, 1/2,cup
3608,35663, 1/2,recipe
3608,1069, 1/2,tbsp
3608,17, , 
3608,1416, , 
3609,1496,2,cups
3609,94,1,tbsp
3609,85,1 1/2,tsp
3609,51,1,tsp
3609,14,2, 
3609,329,5, 
3609,12, 1/2,tsp
3609,17, , 
3609,93, 1/4,cup
3610,35676,2,cups
3610,76, 1/4,cup
3610,436,3,tbsp
3610,1310,3,tbsp
3610,22,3,cups
3610,228, , 
3610,73, , 
3611,255, 3/4,cup
3611,436,8,tbsp
3611,22, 1/4,cup
3611,69, 1/2,cup
3611,211,1,tsp
3611,35688,10, 
3612,255, 3/4,cup
3612,436,8,tbsp
3612,246,1,tsp
3612,22, 1/4,cup
3612,107, 1/2,cup
3612,211, 1/2,tsp
3612,173,2,tbsp
3613,836,4,cups
3613,2404,1 1/2,cups
3613,256, 1/2,cup
3613,1343, 1/2,cup
3613,105,1,tbsp
3613,161,2,tsp
3613,169,2,tsp
3613,133,1,tbsp
3613,17, , 
3614,1753,2,cups
3614,641,1,cup
3614,66, 1/2,cup
3614,455,1,tbsp
3614,161,1,tsp
3614,629, , 
3614,2695,1,tsp
3615,422,1,cup
3615,478, 1/2,cup
3615,62,3,tbsp
3615,268,1,tsp
3615,161, 1/4,tsp
3615,75, 1/2,tsp
3616,1152,1,cup
3616,54,1 1/2,cups
3616,75, 1/2,tsp
3616,268,1,tsp
3616,15, 1/2,tsp
3616,17, , 
3617,35724, 1/4,cup
3617,836, 1/2,cup
3617,237, 1/2,cup
3617,899, 1/4,cup
3617,564, 1/4,cup
3617,35729, 1/4,cup
3617,239, 1/4,cup
3617,1446, 1/4,cup
3617,383,2,tbsp
3617,148,2,tbsp
3617,454,1,tbsp
3617,235, 1/4,tsp
3617,40, 1/2,tsp
3617,667, 1/4,tsp
3617,133,1,tbsp
3617,161,1,tsp
3617,169, 1/2,tsp
3617,629, , 
3618,90, 1/2,cup
3618,86,1,tsp
3618,40, 1/4,cup
3618,15, 1/2,tsp
3618,411, 1/2,tbsp
3618,11,1,tsp
3618,17, , 
3618,26, , 
3618,257, , 
3619,35751, 1/2,kg
3619,676,1,cup
3619,53,1,cup
3619,79,2, 
3619,177,25,mm
3619,305,2, 
3619,8, 1/4,tsp
3619,55,1 1/2,tsp
3619,15,2,tsp
3619,68,1,tsp
3619,26,4,tbsp
3619,17, , 
3619,40,1,cup
3619,52,1,tsp
3619,456,4, 
3619,47,2,tbsp
3620,764, 1/2,cup
3620,17, , 
3621,2403, 3/4,cup
3621,108,2,cups
3621,22,1 1/2,tbsp
3622,373,1,cup
3622,8, 1/2,tsp
3622,17, , 
3622,26,1,tsp
3622,14,2, 
3622,51,1,tsp
3622,39, 1/2,tsp
3622,305,2, 
3622,40, 1/2,cup
3622,127,1,tsp
3622,126, 1/2,tsp
3622,47,2,tbsp
3623,85, 1/2,cup
3623,88, 1/2,cup
3623,77, 1/2,cup
3623,17, , 
3623,8, , 
3623,754, 1/2,tsp
3623,39, 1/2,tsp
3623,92,3, 
3623,1413,1,tsp
3623,73,1,tbsp
3623,90, 1/2,tbsp
3623,51, 1/2,tsp
3623,85, 1/2,tsp
3623,41,1,tsp
3623,334, 1/2,tbsp
3623,329,8, 
3623,26, , 
3623,35801, , 
3623,95, , 
3624,85, 1/2,cup
3624,88, 1/2,cup
3624,77, 1/2,cup
3624,17, , 
3624,8, , 
3624,754, 1/2,tsp
3624,39, 1/2,tsp
3624,92,3, 
3624,1413,1,tsp
3624,73,1,tbsp
3624,90, 1/2,tbsp
3624,51, 1/2,tsp
3624,85, 1/2,tsp
3624,41,1,tsp
3624,334, 1/2,tbsp
3624,329,8, 
3624,26, , 
3624,606, , 
3624,95, , 
3625,35822,1,cup
3625,35823,1,cup
3625,1310,1,tbsp
3625,35825,2,tsp
3625,47,2,tsp
3625,41,1,tsp
3625,1087, , 
3625,26, , 
3625,257, , 
3626,325,1 1/2,cups
3626,915,1 1/2,cups
3626,41,1,tbsp
3626,1988, 1/2,cup
3626,161,1,tbsp
3626,17, , 
3626,26,2,tbsp
3626,39,1 1/2,tsp
3627,35839,1 1/2,cups
3627,35840,1,cup
3627,35841,1,tsp
3627,265,2,tbsp
3627,17, , 
3627,15, 1/2,tsp
3627,100,1 to 2,tsp
3627,283, , 
3628,35847,1,cup
3628,41,1,tsp
3628,39, 1/2,tsp
3628,17, , 
3628,73, , 
3628,257, , 
3629,27,1,cup
3629,28, 1/4,cup
3629,12, 1/4,tsp
3629,15,1 1/2,tsp
3629,8, , 
3629,201, , 
3629,26,1,tbsp
3629,17, , 
3629,114,1,cup
3629,325,30, 
3629,75, 1/4,tsp
3629,12, 1/4,tsp
3629,15, 1/2,tsp
3629,100, 1/2,tbsp
3629,26, , 
3629,411, 1/2,tsp
3629,137, 1/2,tsp
3630,35870,3,cups
3630,26,1,tbsp
3630,39, 1/2,tsp
3630,12, 1/2,tsp
3630,40, 1/2,cup
3630,41,2,tsp
3630,33,2,tsp
3630,68,2,tsp
3630,34,1,tbsp
3630,75,1,tsp
3630,36, 1/4,cup
3630,47, 1/4,cup
3630,17, , 
3630,26, , 
3630,982, , 
3631,35885,20, 
3631,411,1,tbsp
3631,432,2,tsp
3631,1180,1,tbsp
3631,26, , 
3631,27,1,cup
3631,28, 1/4,cup
3631,12, 1/4,tsp
3631,15, 1/2,tsp
3631,8, , 
3631,26,1,tbsp
3631,17, , 
3632,325, 1/2,kg
3632,17, , 
3632,26,1,tsp
3632,736, 1/4,cup
3632,47, 1/4,cup
3632,93,1,tbsp
3632,86, 1/2,tbsp
3632,161, 1/2,tbsp
3632,22, 1/2,tsp
3632,12, 1/4,tsp
3632,26,2,tsp
3632,17, , 
3633,35909,1 1/2,cups
3633,59,1 1/2,cups
3633,44,1 1/2,cups
3633,39,2,tbsp
3633,113,5 to 6, 
3633,348,25,mm
3633,26,5,tbsp
3633,161,1,tbsp
3633,26, , 
3633,17, , 
3633,35919, , 
3634,35920,1,cup
3634,252, 1/2,cup
3634,253,1,tsp
3634,126, 1/2,tsp
3634,47,1,tbsp
3634,268, 1/2,tsp
3634,161, 1/2,tsp
3634,17, , 
3634,26, , 
3635,251,24, 
3635,17, , 
3635,257,4,tbsp
3635,26, , 
3636,325,2 1/2,cups
3636,26,2,tbsp
3636,39, 1/2,tsp
3636,12, , 
3636,41,2,tsp
3636,879, 1/4,cup
3636,47,2,tbsp
3636,100,1,tsp
3636,17, , 
3637,35942,1 1/2,cups
3637,879,2 1/2,tbsp
3637,47,2,tbsp
3637,1310,1 1/2,tbsp
3637,126, 1/2,tsp
3637,253,2,tsp
3637,22,2,tsp
3637,161,2 1/2,tsp
3637,17, , 
3637,26, , 
3638,35952,1 1/2,cups
3638,26, , 
3638,137, , 
3638,17, , 
3639,263,3, 
3639,377,2, 
3639,26,1 1/2,tbsp
3639,51, 1/2,tsp
3639,39, 1/2,tsp
3639,15, 1/2,tsp
3639,22,1,tbsp
3639,161,1,tsp
3639,17, , 
3639,93,2,tbsp
3639,47, 3/4,cup
3639,201, 1/8,tsp
3639,8, 1/2,tsp
3639,15,1,tsp
3639,22, 1/2,tsp
3639,432, 1/2,tsp
3639,27,2,tbsp
3640,66,2,cups
3640,27,1 1/4,cups
3640,35975,1 1/2,tbsp
3640,41,2,tsp
3640,8, 1/2,tsp
3640,15,1,tsp
3640,47, 1/4,cup
3640,17, , 
3640,26, , 
3640,267, , 
3640,257, , 
3641,20, 1/4,cup
3641,75,1,tbsp
3641,15,1 1/2,tsp
3641,17, , 
3641,373,2 1/2,cups
3641,86,1,tsp
3641,11, 1/2,tsp
3641,12, 1/4,tsp
3641,17, , 
3641,26, , 
